Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Position
2019,Fernando Diaz,Cardinals (R),17,37,132,162,31,21,6,0,4,21,17,17,0,48,10,2,0,2,1,2,0.234848484,sa3009338,1B
2019,Roblin Heredia,Cardinals (R),16,23,84,105,16,10,4,2,0,12,10,20,0,28,1,0,0,1,5,0,0.19047619,sa3009341,1B
2019,Ronaldo Flores,Giants (R),17,37,136,146,44,36,7,0,1,18,20,3,0,21,5,2,0,2,1,1,0.323529411,sa3009551,1B
2019,Eudys Carrasco,Pirates (R),17,26,78,92,15,8,5,0,2,13,13,10,0,32,2,2,0,1,0,1,0.192307692,sa3009552,1B
2019,Rafael Castillo,Tigers (R),17,12,34,36,4,4,0,0,0,2,1,1,0,14,0,0,1,0,0,1,0.117647058,sa3009645,1B
2019,Ronald Carreno,Angels (R),18,24,66,81,16,13,2,0,1,10,11,14,0,15,1,0,0,1,1,1,0.242424242,sa3009647,1B
2019,Jose Marcano,Diamondbacks (R),17,31,87,111,19,17,2,0,0,14,10,18,1,9,3,3,0,2,2,2,0.218390804,sa3009657,1B
2019,Bryanth Sanchez,Nationals (R),18,11,28,30,5,5,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0.178571428,sa3009792,1B
2019,Wilmis Castro,Mets (R),17,31,113,126,28,23,5,0,0,12,16,11,0,28,2,0,0,2,1,1,0.24778761,sa3009818,1B
2019,Evan Edwards,Marlins (A),22,36,136,154,41,31,6,1,3,17,24,16,0,41,1,1,0,0,2,0,0.301470588,sa3009866,1B
2019,Joe Genord,Mets (A-),22,38,125,143,29,15,8,0,6,18,25,10,1,43,4,4,0,3,1,0,0.232,sa3009867,1B
2019,Trevor Schwecke,Blue Jays (A-),21,37,138,163,41,31,9,1,0,19,16,22,0,35,2,1,0,4,4,1,0.297101449,sa3009874,1B
2019,Nic Ready,Marlins (A-),22,39,150,166,42,16,21,1,4,17,24,11,0,51,1,4,0,2,0,1,0.28,sa3009892,1B
2019,Brandon Lewis,Dodgers (R),20,19,80,86,25,13,6,0,6,18,23,4,0,25,2,0,0,4,0,0,0.3125,sa3010035,1B
2019,Zach Biermann,Astros (A-),22,26,86,108,19,11,4,1,3,12,14,16,2,20,3,3,0,1,2,2,0.220930232,sa3010158,1B
2019,Blaine Crim,Rangers (A-),22,31,121,134,42,25,12,1,4,18,18,11,1,18,1,1,0,3,0,0,0.347107438,sa3010170,1B
2019,Sergio Vargas,Yankees (R),17,12,40,53,7,3,3,0,1,11,10,10,1,17,1,2,0,0,1,1,0.175,sa3010276,1B
2019,Wilmer Smith,Braves (R),18,27,74,94,15,11,4,0,0,16,7,17,1,28,1,1,1,0,2,0,0.202702702,sa3010283,1B
2019,Brylie Ware,Cardinals (A-),22,27,97,111,21,16,3,1,1,6,16,12,1,16,1,0,1,7,0,1,0.216494845,sa3010333,1B
2019,Grayson Byrd,Cubs (A-),23,21,79,88,18,14,2,1,1,7,8,9,0,18,0,0,0,2,0,0,0.227848101,sa3010387,1B
2019,Nelson Maldonado,Cubs (A-),22,15,58,66,24,19,4,0,1,9,11,6,0,9,1,1,0,1,2,1,0.413793103,sa3010389,1B
2019,Michael Toglia,Rockies (A-),20,36,130,156,30,16,7,0,7,22,23,23,0,43,1,2,0,2,1,1,0.23076923,sa3010393,1B
2019,McCarthy Tatum,Phillies (A),23,15,55,63,15,6,6,1,2,7,9,8,0,21,0,0,0,0,1,1,0.272727272,sa3010582,1B
2019,Jake Holton,Tigers (A-),21,27,93,116,22,18,4,0,0,19,8,16,0,15,5,2,0,6,0,0,0.236559139,sa3010599,1B
2019,Rudy Rott,Phillies (A-),22,18,62,71,13,11,2,0,0,1,5,5,0,12,2,1,1,1,0,2,0.209677419,sa3010600,1B
2019,Joe Davis,Red Sox (A-),22,16,54,63,16,11,3,0,2,8,16,5,0,11,2,2,0,0,0,0,0.296296296,sa3010635,1B
2019,Herbert Iser,Phillies (A-),21,13,44,50,6,3,1,1,1,4,4,3,0,14,1,2,0,0,2,0,0.136363636,sa3010679,1B
2019,Jake Farrell,Yankees (R),23,10,33,38,4,3,1,0,0,5,4,4,0,4,0,1,0,1,0,0,0.121212121,sa3010680,1B
2019,Jake Farrell,Yankees (R),23,8,28,31,8,5,2,0,1,4,4,2,0,7,0,1,0,0,0,1,0.285714285,sa3010680,1B
2019,Cole Zabowski,Tigers (R),21,22,75,91,26,17,8,0,1,13,12,7,0,11,5,4,0,0,1,0,0.346666666,sa3010682,1B
2019,Zachary Owings,Marlins (R),21,21,57,67,15,12,2,1,0,4,8,5,0,9,3,2,0,0,0,0,0.263157894,sa3010688,1B
2019,Vito Friscia,Phillies (R),22,22,70,83,15,8,5,0,2,10,10,10,1,21,0,3,0,0,1,0,0.214285714,sa3010712,1B
2019,Parker Phillips,Twins (R),22,15,57,65,20,16,2,1,1,8,8,4,0,13,2,2,0,1,1,0,0.350877192,sa3010715,1B
2019,Parker Phillips,Twins (R),22,13,52,60,11,8,2,0,1,7,4,7,1,21,1,0,0,2,0,0,0.211538461,sa3010715,1B
2019,Kaleb Foster,Pirates (R),22,20,55,76,12,7,5,0,0,7,5,13,0,18,7,1,0,2,0,0,0.218181818,sa3010722,1B
2019,Parker Quinn,Nationals (R),22,9,32,34,4,3,1,0,0,2,0,2,0,11,0,0,0,2,1,0,0.125,sa3010843,1B
2019,Spencer Henson,Yankees (R),21,10,37,43,11,3,3,1,4,6,9,6,1,11,0,0,0,1,1,0,0.297297297,sa3010887,1B
2019,Spencer Henson,Yankees (A-),21,14,45,55,10,5,3,0,2,7,8,9,0,12,1,0,0,2,0,0,0.222222222,sa3010887,1B
2019,Dominic D'Alessandro,Red Sox (R),22,21,70,89,22,16,3,0,3,13,13,18,0,21,1,0,0,3,0,0,0.314285714,sa3010900,1B
2019,Micah Yonamine,Phillies (R),18,15,37,41,4,2,2,0,0,3,4,4,0,18,0,0,0,0,1,0,0.108108108,sa3010905,1B
2019,Edwin Tordecilla,Yankees (R),20,9,28,33,6,4,2,0,0,3,1,5,0,5,0,0,0,0,0,0,0.214285714,sa3011155,1B
2019,Tyler Plantier,Rockies (A-),23,11,35,41,9,7,0,0,2,5,7,4,0,10,2,0,0,0,0,0,0.257142857,sa3011206,1B
2019,Andrew Vaughn,White Sox (A),21,23,83,103,21,12,7,0,2,14,11,14,0,18,5,1,0,6,0,0,0.253012048,sa3011226,1B
2019,Drew Mendoza,Nationals (A),21,24,94,109,27,19,7,0,1,9,13,13,0,25,2,0,0,0,0,0,0.287234042,sa3011256,1B
2019,Logan Wyatt,Giants (A-),21,11,42,49,11,10,1,0,0,5,4,6,0,7,1,0,0,0,0,1,0.261904761,sa3011259,1B
2019,Jake Guenther,Rays (R),22,20,70,84,21,17,2,0,2,14,9,8,0,11,6,0,0,4,2,0,0.3,sa3011263,1B
2019,Shane Benes,Cardinals (A-),23,13,52,53,9,4,4,0,1,5,3,1,0,20,0,0,0,1,0,0,0.173076923,sa3011305,1B
2019,Thomas Dillard,Brewers (A),21,19,60,80,12,6,3,0,3,11,9,18,0,19,1,1,0,0,1,0,0.2,sa3011308,1B
2019,Cameron Warren,Reds (R),24,10,39,43,13,11,0,1,1,6,11,4,0,10,0,0,0,1,3,2,0.333333333,sa3011378,1B
2019,Cameron Warren,Reds (A),24,11,40,46,9,6,2,0,1,6,3,5,0,9,1,0,0,2,0,0,0.225,sa3011378,1B
2019,Jimmy Kerr,Tigers (R),22,14,52,60,13,6,4,0,3,8,13,8,0,10,0,0,0,0,0,0,0.25,sa3011380,1B
2019,Jesus Liscano,Giants (R),18,10,33,40,6,5,1,0,0,2,4,5,1,12,1,1,0,1,0,2,0.181818181,sa3011381,1B
2019,Warren Saunders,Mets (R),20,16,64,71,19,16,2,0,1,11,10,3,0,14,3,1,0,4,3,0,0.296875,sa3011405,1B
2019,Andrew Daschbach,Orioles (A-),21,21,64,79,16,10,5,0,1,7,10,13,1,16,2,0,0,2,0,0,0.25,sa3011414,1B
2019,Marshall Gilbert,Pirates (R),22,9,32,34,6,5,0,1,0,5,2,2,0,16,0,0,0,0,0,0,0.1875,sa3011424,1B
2019,James Rolle,Orioles (R),17,14,47,50,17,12,4,0,1,4,5,3,0,13,0,0,0,0,1,0,0.361702127,sa3011425,1B
2019,Stephen Scott,Red Sox (A-),22,12,42,50,12,8,4,0,0,5,1,8,0,17,0,0,0,1,1,0,0.285714285,sa3011469,1B
2019,Aderlin Rodriguez,Padres (AAA),27,47,154,169,48,24,14,0,10,27,34,9,0,31,3,3,0,6,0,0,0.311688311,sa511026,1B
2019,Jason Krizan,Mets (AA),30,85,286,324,75,43,21,1,10,32,50,32,0,32,1,2,3,7,0,0,0.262237762,sa546842,1B
2019,Gioskar Amaya,Cubs (AA),26,58,175,196,47,33,13,0,1,15,20,13,2,43,4,2,2,6,1,0,0.268571428,sa547898,1B
2019,Roberto Pena,Angels (AA),27,20,62,74,16,12,4,0,0,7,4,11,0,11,1,0,0,3,0,0,0.258064516,sa548359,1B
2019,Ryan Casteel,Braves (AA),28,87,305,342,82,50,14,2,16,36,54,34,1,89,2,1,0,6,0,0,0.268852459,sa549286,1B
2019,Damek Tomscha,White Sox (AA),27,17,60,67,20,14,4,0,2,8,10,4,0,12,1,2,0,1,1,0,0.333333333,sa550391,1B
2019,Damek Tomscha,Phillies (AAA),27,53,183,206,40,23,9,0,8,23,19,16,0,55,6,1,0,3,0,2,0.218579234,sa550391,1B
2019,Wilson Garcia,Indians (AA),25,69,257,275,69,36,23,0,10,29,46,15,2,35,1,1,1,3,0,0,0.26848249,sa596287,1B
2019,Dante Bichette,Nationals (AA),26,43,155,168,49,38,8,2,1,18,20,11,0,21,0,1,1,5,1,0,0.316129032,sa597776,1B
2019,Patrick Leonard,Brewers (AA),26,98,352,400,107,73,22,2,10,54,45,42,0,107,2,4,0,5,9,1,0.303977272,sa597839,1B
2019,Dan Gamache,Athletics (AA),28,14,46,57,9,7,2,0,0,4,6,9,0,11,2,0,0,1,0,0,0.195652173,sa597966,1B
2019,Jose Marmolejos,Nationals (AAA),26,83,286,309,94,53,24,2,15,46,57,21,2,63,1,1,0,5,1,0,0.328671328,sa598311,1B
2019,Austin Davidson,Nationals (AA),26,75,213,246,48,28,16,0,4,33,21,29,0,50,3,1,0,3,0,3,0.225352112,sa599216,1B
2019,Zach Houchins,Angels (AA),26,13,46,48,8,6,2,0,0,2,1,2,0,12,0,0,0,0,0,0,0.173913043,sa599235,1B
2019,Zach Houchins,Giants (AA),26,65,226,245,54,35,12,1,6,28,30,14,0,61,1,4,0,6,0,2,0.238938053,sa599235,1B
2019,Josh Tobias,Red Sox (AA),26,24,81,97,25,15,8,0,2,11,11,9,0,23,6,0,1,1,1,7,0.308641975,sa599333,1B
2019,Jerrick Suiter,Pirates (AA),26,93,329,360,78,62,12,0,4,33,34,22,2,62,3,6,0,9,2,2,0.237082066,sa599740,1B
2019,Jake Hager,Brewers (AAA),26,85,234,265,58,38,9,2,9,36,27,27,1,77,1,1,2,5,4,1,0.247863247,sa600840,1B
2019,Matt Snyder,Marlins (AAA),29,51,148,170,40,25,10,0,5,15,32,13,1,39,7,2,0,6,1,1,0.27027027,sa602687,1B
2019,Jhoan Urena,Angels (AA),24,99,360,404,96,62,24,3,7,43,47,43,0,114,1,0,0,8,2,2,0.266666666,sa657511,1B
2019,Angelo Castellano,Royals (AA),24,50,147,174,34,24,4,1,5,17,16,18,0,41,2,0,7,2,5,3,0.231292517,sa657521,1B
2019,Randy Cesar,Twins (AAA),24,45,168,189,44,28,12,0,4,22,31,20,0,56,1,0,0,8,0,0,0.261904761,sa657542,1B
2019,Mitch Nay,Reds (AA),25,82,253,284,77,40,22,2,13,48,54,25,1,48,2,4,0,11,1,0,0.304347826,sa657873,1B
2019,Joey Curletta,Mariners (AAA),25,27,110,119,27,20,2,0,5,16,11,9,0,39,0,0,0,2,1,0,0.245454545,sa658025,1B
2019,Joey Curletta,Red Sox (AA),25,63,211,249,47,29,12,0,6,30,33,28,0,69,5,5,0,5,2,1,0.222748815,sa658025,1B
2019,Erick Castillo,Cubs (AAA),26,22,43,49,10,8,2,0,0,6,8,5,0,11,0,1,0,1,0,0,0.232558139,sa658211,1B
2019,John Silviano,Marlins (AA),24,65,205,230,31,18,9,0,4,16,14,20,1,81,1,1,0,5,0,0,0.151219512,sa658243,1B
2019,Nellie Rodriguez,Indians (AA),25,53,196,216,38,20,8,0,10,27,30,17,0,82,2,1,0,4,0,0,0.193877551,sa658264,1B
2019,Ryan Ripken,Orioles (A+),25,48,176,188,48,32,10,1,5,18,24,8,1,46,2,1,0,3,0,1,0.272727272,sa658502,1B
2019,Jameson Fisher,White Sox (A+),25,96,350,417,84,52,24,1,7,52,32,57,2,97,3,6,1,7,5,4,0.24,sa658576,1B
2019,Josh Lester,Tigers (AA),24,74,277,307,59,35,10,1,13,35,35,24,1,72,0,5,1,4,0,0,0.212996389,sa658811,1B
2019,Josh Lester,Tigers (AAA),24,18,72,88,17,10,5,0,2,7,14,11,2,26,1,4,0,0,0,0,0.236111111,sa658811,1B
2019,Mikey White,Athletics (AA),25,74,293,334,76,48,22,0,6,49,45,32,2,76,7,2,0,7,2,2,0.259385665,sa658966,1B
2019,Ian Rice,Cubs (AA),25,43,141,164,27,20,6,0,1,17,9,18,1,44,3,2,0,3,0,1,0.191489361,sa658968,1B
2019,Gio Brusa,Giants (A+),25,19,61,76,7,3,1,0,3,11,3,14,0,31,1,0,0,1,4,0,0.114754098,sa659068,1B
2019,Gio Brusa,Giants (AA),25,72,210,237,52,28,14,0,10,26,31,24,1,73,2,1,0,1,4,2,0.247619047,sa659068,1B
2019,David Thompson,Mets (AA),25,50,172,193,48,32,8,2,6,28,20,15,0,39,6,0,0,5,8,1,0.279069767,sa659290,1B
2019,David Thompson,Mets (AAA),25,41,127,144,24,11,10,0,3,19,22,11,0,40,2,4,0,1,3,0,0.188976377,sa659290,1B
2019,Cael Brockmeyer,Orioles (AA),27,9,28,32,3,2,1,0,0,3,1,2,0,8,1,1,0,0,1,0,0.107142857,sa708438,1B
2019,Aldrem Corredor,Nationals (A+),23,101,402,435,110,75,27,0,8,51,72,27,2,85,3,3,0,10,1,2,0.27363184,sa736852,1B
2019,Pabel Manzanero,Reds (A),23,86,338,352,95,59,25,1,10,34,44,8,0,77,4,2,0,9,1,0,0.281065088,sa736879,1B
2019,Luis Castro,Rockies (A+),23,87,314,392,95,56,18,1,20,76,72,55,1,83,14,9,0,6,11,2,0.30254777,sa736954,1B
2019,Luis Castro,Rockies (AA),23,10,31,39,5,4,0,0,1,4,3,6,0,8,2,0,0,2,1,0,0.161290322,sa736954,1B
2019,Juremi Profar,Rangers (AA),23,70,269,297,78,56,17,0,5,32,38,26,1,41,0,2,0,8,0,1,0.289962825,sa736995,1B
2019,Juremi Profar,Rangers (AAA),23,19,70,77,14,12,2,0,0,10,7,5,0,12,1,1,0,3,0,0,0.2,sa736995,1B
2019,Ibandel Isabel,Reds (AA),24,85,311,341,74,38,11,1,24,48,67,24,0,141,4,2,0,6,0,0,0.237942122,sa737017,1B
2019,Riley Unroe,Braves (AAA),23,10,30,37,7,5,1,0,1,7,3,7,0,6,0,0,0,0,1,1,0.233333333,sa737614,1B
2019,Alex Murphy,Orioles (A-),24,10,27,35,7,5,1,0,1,2,5,8,0,8,0,0,0,2,0,0,0.259259259,sa737854,1B
2019,Erich Weiss,Pirates (AAA),27,14,34,38,7,3,1,1,2,3,4,4,0,10,0,0,0,0,1,0,0.205882352,sa737930,1B
2019,Randolph Gassaway,Pirates (A+),24,14,47,53,7,6,1,0,0,4,2,4,0,16,0,0,2,1,0,1,0.14893617,sa738195,1B
2019,Daniel Pinero,Tigers (AA),25,64,231,263,55,31,14,1,9,26,32,24,0,61,6,2,0,4,1,4,0.238095238,sa738204,1B
2019,Nick Zammarelli III,Mariners (AA),24,80,283,312,63,42,10,2,9,28,34,22,1,87,5,1,1,5,1,1,0.22261484,sa738401,1B
2019,Nick Longhi,Reds (AAA),23,87,308,338,87,53,20,3,11,43,44,25,0,81,2,2,1,9,0,1,0.282467532,sa738434,1B
2019,Steven Sensley,Yankees (A+),23,85,283,314,57,38,10,0,9,38,30,22,0,86,7,1,0,6,9,5,0.201413427,sa738492,1B
2019,J.C. Escarra,Orioles (A+),24,97,336,391,78,57,11,1,9,38,44,43,1,58,8,4,0,3,2,0,0.232142857,sa738605,1B
2019,Kacy Clemens,Blue Jays (A+),24,59,198,225,35,23,5,1,6,25,25,23,0,71,0,4,0,3,2,0,0.176767676,sa738624,1B
2019,Kacy Clemens,Blue Jays (AA),24,24,83,97,12,10,2,0,0,8,7,11,0,29,1,2,0,2,0,0,0.144578313,sa738624,1B
2019,Ryan McBroom,Yankees (AAA),27,90,319,364,101,60,23,0,18,64,43,36,3,73,5,4,0,6,1,1,0.31661442,sa738641,1B
2019,John Riley,Giants (A+),25,40,132,149,28,18,6,0,4,18,7,13,0,55,2,0,2,3,3,0,0.212121212,sa738650,1B
2019,Cooper Goldby,Athletics (A),24,10,29,33,5,4,1,0,0,1,2,4,0,7,0,0,0,1,1,0,0.172413793,sa738676,1B
2019,Luke Persico,Athletics (AA),23,37,136,152,35,25,6,2,2,21,17,13,0,38,1,1,1,4,1,0,0.257352941,sa738678,1B
2019,Will Craig,Pirates (AAA),24,98,374,419,93,56,17,0,20,52,58,34,1,110,8,3,0,9,2,3,0.248663101,sa738696,1B
2019,Brandon Wagner,Yankees (AA),23,93,305,362,50,32,10,2,6,32,26,42,0,113,13,2,0,3,1,0,0.163934426,sa738979,1B
2019,Robbie Tenerowicz,Rays (AA),24,77,255,290,55,41,10,0,4,32,27,24,0,62,7,1,3,4,8,6,0.215686274,sa738999,1B
2019,Ryan Kirby,Giants (A+),24,28,101,111,15,8,3,0,4,10,16,8,0,48,1,1,0,0,2,0,0.148514851,sa739014,1B
2019,Samir Duenez,Royals (AAA),23,61,215,239,47,33,8,0,6,24,32,21,1,48,1,1,1,6,0,1,0.218604651,sa739574,1B
2019,Samir Duenez,Royals (AA),23,28,102,113,17,12,3,1,1,10,19,7,3,25,0,4,0,1,0,0,0.166666666,sa739574,1B
2019,Marty Herum,Diamondbacks (AAA),27,48,118,131,25,15,7,0,3,11,17,10,1,37,2,1,0,5,0,0,0.211864406,sa745229,1B
2019,Wladimir Galindo,Cubs (A+),22,40,135,144,31,24,5,0,2,11,10,8,0,44,1,0,0,0,2,1,0.229629629,sa826652,1B
2019,Eugene Helder,Mariners (A+),23,92,350,383,83,62,14,1,6,36,36,31,0,84,0,1,1,3,1,4,0.237142857,sa826786,1B
2019,Scott Heineman,Rangers (AAA),26,32,125,143,47,35,4,2,6,28,18,14,0,33,2,2,0,4,4,1,0.376,sa827137,1B
2019,Kyle Overstreet,Padres (AA),25,76,273,307,69,56,7,1,5,29,28,28,3,60,4,2,0,12,1,0,0.252747252,sa827140,1B
2019,Patrick Mazeika,Mets (AA),25,85,307,344,79,46,20,1,12,40,57,28,0,60,4,5,0,11,0,0,0.25732899,sa827167,1B
2019,Gunnar Heidt,Blue Jays (AA),26,14,51,57,9,5,3,0,1,9,3,5,0,20,1,0,0,0,7,0,0.176470588,sa827195,1B
2019,Chris Chinea,Cardinals (AA),25,68,239,256,61,38,13,1,9,24,28,13,0,70,3,1,0,6,0,0,0.255230125,sa827344,1B
2019,Jerry Seitz,Yankees (A-),24,18,53,56,12,10,2,0,0,1,6,1,0,12,0,1,1,1,0,0,0.226415094,sa827965,1B
2019,Onil Pena,Mariners (A),22,93,336,393,68,34,21,1,12,47,48,41,0,123,11,4,0,11,0,1,0.202380952,sa828232,1B
2019,Ramon Hernandez,Diamondbacks (AA),23,74,232,259,55,34,10,1,10,35,37,11,2,58,8,8,0,8,0,1,0.237068965,sa828281,1B
2019,Francis Martinez,Diamondbacks (R),22,29,110,124,29,17,3,1,8,19,22,9,0,35,4,1,0,1,0,1,0.263636363,sa828284,1B
2019,Josue Herrera,Orioles (R),22,21,62,73,14,9,3,0,2,8,12,10,0,19,0,1,0,0,1,0,0.225806451,sa828287,1B
2019,Juan Montes,Orioles (A-),24,14,31,39,8,6,2,0,0,8,4,5,0,7,3,0,0,2,1,1,0.258064516,sa828387,1B
2019,Lewin Diaz,Twins (A+),22,57,214,234,62,37,11,1,13,34,36,14,0,40,2,4,0,2,0,0,0.289719626,sa828420,1B
2019,Lewin Diaz,Twins (AA),22,33,126,138,38,15,16,1,6,12,26,8,3,23,1,3,0,2,0,0,0.301587301,sa828420,1B
2019,Jose Vicente,Indians (A+),23,27,91,96,19,12,4,0,3,9,8,4,0,15,1,0,0,1,0,0,0.208791208,sa828860,1B
2019,Chris Gittens,Yankees (AA),25,90,310,376,86,54,14,1,17,44,58,58,0,107,5,3,0,10,0,0,0.277419354,sa829048,1B
2019,Brian O'Grady,Reds (AAA),27,95,364,413,103,51,25,1,26,63,68,42,1,117,2,4,0,0,14,4,0.282967032,sa829143,1B
2019,Jason Vosler,Padres (AAA),25,87,271,312,77,46,12,3,16,56,44,36,0,79,2,2,0,8,0,0,0.284132841,sa829190,1B
2019,Roberto Ramos,Rockies (AAA),24,96,312,362,99,56,22,0,21,54,75,42,0,103,5,3,0,0,0,1,0.317307692,sa829199,1B
2019,Drew Lugbauer,Braves (A+),22,97,354,382,63,29,20,1,13,27,39,27,0,137,0,1,0,5,0,0,0.177966101,sa829268,1B
2019,Jared Walker,Dodgers (AA),23,90,257,305,58,40,7,0,11,43,29,37,2,107,11,0,0,1,2,2,0.225680933,sa829364,1B
2019,Josh Ockimey,Red Sox (AAA),23,93,292,363,57,24,13,2,18,50,43,64,1,106,4,3,0,5,0,2,0.195205479,sa829375,1B
2019,KJ Harrison,Nationals (A+),22,75,269,315,63,42,15,1,5,36,31,42,0,79,3,1,0,6,2,1,0.234200743,sa829382,1B
2019,KJ Harrison,Nationals (A),22,16,57,66,23,13,8,0,2,11,16,8,0,10,1,0,0,1,0,0,0.403508771,sa829382,1B
2019,Owen Taylor,Rockies (R),24,27,90,110,27,15,8,1,3,13,23,18,0,24,1,1,0,2,0,1,0.3,sa829432,1B
2019,J.J. Matijevic,Astros (AA),23,45,176,195,43,24,12,1,6,28,20,15,0,68,2,2,0,3,2,0,0.244318181,sa829488,1B
2019,Christian Williams,Blue Jays (A+),24,29,113,125,34,27,5,0,2,11,11,11,0,44,1,0,0,1,0,1,0.300884955,sa829560,1B
2019,Christian Williams,Blue Jays (AA),24,55,195,211,43,28,10,2,3,17,18,12,0,79,3,1,0,2,0,1,0.22051282,sa829560,1B
2019,Sal Giardina,Braves (AAA),27,23,73,85,19,12,6,0,1,9,5,4,0,22,7,1,0,1,0,0,0.260273972,sa829575,1B
2019,Pavin Smith,Diamondbacks (AA),23,96,348,397,95,61,20,5,9,46,44,43,0,48,0,5,0,7,2,0,0.272988505,sa829595,1B
2019,Chris Hudgins,Royals (A),23,22,84,95,24,15,2,2,5,19,22,7,0,25,2,2,0,0,1,0,0.285714285,sa829684,1B
2019,John Nogowski,Cardinals (AAA),26,97,316,380,91,58,22,1,10,56,58,53,0,45,8,3,0,12,1,2,0.287974683,sa829744,1B
2019,Tristan Gray,Rays (AA),23,96,335,389,71,45,13,4,9,40,43,41,2,75,8,4,1,3,2,7,0.211940298,sa829756,1B
2019,Andrew Bechtold,Twins (A+),23,33,104,118,27,22,3,0,2,10,16,12,0,31,0,2,0,3,0,0,0.259615384,sa829787,1B
2019,Gavin Sheets,White Sox (AA),23,98,360,405,98,72,13,0,13,47,67,39,0,77,2,4,0,8,3,1,0.272222222,sa829797,1B
2019,Travis Jones,Royals (AA),23,59,195,227,51,39,8,1,3,26,18,21,0,59,8,2,1,9,16,5,0.261538461,sa829805,1B
2019,Payton Squier,Athletics (A),23,36,127,145,40,31,8,1,0,18,13,15,0,30,2,1,0,3,8,1,0.314960629,sa829814,1B
2019,Andretty Cordero,Rangers (AA),22,94,370,394,99,72,16,0,11,42,63,19,0,70,3,2,0,17,0,1,0.267567567,sa830037,1B
2019,Kevin Josephina,Braves (A+),22,83,282,310,75,57,14,2,2,37,27,25,0,66,1,1,0,4,3,6,0.265957446,sa830120,1B
2019,Zac Shepherd,Tigers (A+),23,25,78,91,15,8,4,0,3,11,12,10,1,35,1,2,0,1,2,0,0.192307692,sa830224,1B
2019,Oscar Campos,Astros (A),22,31,120,126,32,28,3,0,1,13,18,5,0,18,1,0,0,5,1,0,0.266666666,sa831986,1B
2019,Billy Fleming,Marlins (AA),26,18,61,71,21,14,5,0,2,14,8,8,0,16,1,1,0,3,0,0,0.344262295,sa836204,1B
2019,Billy Fleming,Marlins (AAA),26,16,34,42,8,8,0,0,0,3,1,8,0,8,0,0,0,3,0,0,0.235294117,sa836204,1B
2019,Gavin Collins,Indians (A+),23,71,235,267,65,44,15,1,5,27,47,23,0,35,3,5,1,7,0,2,0.276595744,sa857219,1B
2019,Zander Wiel,Twins (AAA),26,95,355,393,88,39,28,3,18,66,60,29,2,120,5,4,0,3,1,0,0.247887323,sa857249,1B
2019,Preston Palmeiro,Orioles (AA),24,84,279,308,63,41,17,1,4,43,34,22,0,71,1,4,2,4,2,1,0.225806451,sa857823,1B
2019,Danny Zardon,Cubs (A-),24,12,37,45,6,3,3,0,0,4,0,7,0,7,1,0,0,1,0,0,0.162162162,sa858049,1B
2019,Raul Juarez,Reds (R),21,26,90,103,23,14,3,0,6,16,15,6,0,19,6,1,0,2,0,0,0.255555555,sa872462,1B
2019,Fidel Mejia,Cubs (A),20,32,122,131,29,22,5,0,2,10,13,7,0,29,0,0,2,2,0,1,0.237704918,sa872516,1B
2019,Rafael Mejia,Cubs (A-),21,9,31,32,4,3,1,0,0,0,4,1,0,15,0,0,0,0,0,0,0.129032258,sa872517,1B
2019,Dariel Gomez,Cardinals (A-),22,36,127,144,31,22,6,0,3,17,16,17,1,28,0,0,0,5,0,1,0.244094488,sa872729,1B
2019,Omar Meregildo,Nationals (A),21,29,94,115,22,12,7,0,3,13,14,18,1,35,1,2,0,1,0,0,0.234042553,sa872765,1B
2019,Beicker Mendoza,Giants (A-),21,15,51,55,13,9,4,0,0,8,6,3,0,14,1,0,0,2,0,0,0.25490196,sa872804,1B
2019,Yorman Rodriguez,Blue Jays (A-),21,36,143,154,52,40,6,2,4,25,21,7,1,12,2,2,0,2,1,1,0.363636363,sa872817,1B
2019,Nelson B Alvarez,Yankees (R),23,18,56,67,13,6,1,1,5,13,12,9,0,22,1,1,0,0,1,0,0.232142857,sa873204,1B
2019,Carlos Gallardo,Yankees (A-),22,17,43,50,8,5,3,0,0,5,4,7,0,16,0,0,0,0,0,0,0.186046511,sa873206,1B
2019,Leandro Cedeno,Cardinals (A),20,72,264,287,67,47,14,2,4,25,29,15,0,76,5,3,0,12,2,1,0.253787878,sa873307,1B
2019,Todd Czinege,Rockies (A+),24,81,312,338,73,44,14,2,13,44,48,21,2,116,3,2,0,6,1,4,0.233974358,sa873611,1B
2019,David MacKinnon,Angels (A+),24,18,57,77,8,7,1,0,0,5,4,19,0,18,0,1,0,3,0,0,0.140350877,sa873706,1B
2019,Ryan Noda,Blue Jays (A+),23,88,285,351,65,36,18,1,10,44,58,52,0,107,10,3,1,2,8,2,0.228070175,sa873960,1B
2019,Colby Bortles,Tigers (A+),24,18,56,71,7,5,2,0,0,8,3,12,0,22,1,1,1,0,0,0,0.125,sa874213,1B
2019,Ryan Mountcastle,Orioles (AAA),22,98,408,426,129,83,26,1,19,61,65,14,0,102,1,3,0,6,2,1,0.31617647,sa874734,1B
2019,Tyler Nevin,Rockies (AA),22,97,344,403,81,61,13,2,5,46,36,52,0,71,3,3,1,12,6,2,0.235465116,sa874752,1B
