Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Position
2019,Brice Turang,Brewers (A+),19,20,74,88,14,10,2,1,1,10,2,14,0,17,0,0,0,1,5,1,0.189189189,sa3008294,SS
2019,Brice Turang,Brewers (A),19,82,303,357,87,68,13,4,2,57,31,49,2,54,1,4,0,2,21,4,0.287128712,sa3008294,SS
2019,Jaylen Palmer,Mets (R),18,35,135,151,33,21,6,1,5,20,17,15,0,64,0,1,0,1,1,2,0.244444444,sa3008297,SS
2019,Albert Jerez,Phillies (R),18,43,145,163,36,25,7,2,2,16,21,12,0,34,4,0,2,2,7,6,0.248275862,sa3008378,SS
2019,Curtis Mead,Phillies (R),18,23,82,95,24,15,7,2,0,13,9,11,0,13,1,0,1,3,3,3,0.292682926,sa3008392,SS
2019,Jett Manning,Giants (A+),22,27,75,85,19,15,3,0,1,9,4,8,0,29,2,0,0,1,3,0,0.253333333,sa3008409,SS
2019,Michael Stefanic,Angels (A+),23,51,190,218,52,41,7,1,3,36,22,18,1,23,10,0,0,9,6,2,0.27368421,sa3008479,SS
2019,Michael Stefanic,Angels (A),23,22,72,80,24,18,5,1,0,5,10,6,0,8,2,0,0,4,2,2,0.333333333,sa3008479,SS
2019,Cesar Berbesi,Mets (R),19,41,165,194,51,38,11,2,0,32,15,24,0,22,4,0,1,0,4,4,0.309090909,sa3008740,SS
2019,Gabriel Rodriguez,Indians (R),17,38,143,170,34,20,7,4,3,25,29,15,0,27,8,4,0,8,3,1,0.237762237,sa3008744,SS
2019,Noelvi Marte,Mariners (R),17,45,182,209,48,31,10,3,4,32,31,20,0,44,1,6,0,4,12,4,0.263736263,sa3008745,SS
2019,Adinso Reyes,Tigers (R),17,43,167,185,50,35,11,1,3,26,30,9,1,35,6,3,0,9,3,5,0.299401197,sa3008750,SS
2019,Eduardo Garcia,Brewers (R),16,10,32,40,10,7,2,0,1,6,3,6,0,9,2,0,0,0,1,1,0.3125,sa3008751,SS
2019,Alejandro Pie,Rays (R),17,41,165,187,43,33,10,0,0,22,18,9,1,36,11,1,1,0,17,3,0.26060606,sa3008754,SS
2019,Branlyn Jaraba,Brewers (R),17,48,166,195,37,24,10,1,2,30,14,19,1,56,9,1,0,2,5,5,0.222891566,sa3008755,SS
2019,Omar Florentino,Royals (R),17,40,127,155,25,19,3,2,1,23,5,26,0,33,1,0,1,1,11,5,0.196850393,sa3008758,SS
2019,Ryson Polonius,Rays (R),17,26,86,102,12,6,2,2,2,10,9,14,0,25,0,1,1,2,4,1,0.139534883,sa3008760,SS
2019,Angel Martinez,Indians (R),17,40,163,188,46,31,8,6,1,24,22,20,0,23,4,0,1,3,7,3,0.282208588,sa3008762,SS
2019,Luisangel Acuna,Rangers (R),17,41,164,192,60,49,7,3,1,52,24,26,0,19,1,1,0,3,15,4,0.365853658,sa3008765,SS
2019,Roberto Monegro,Giants (R),17,34,124,145,32,25,4,3,0,24,13,18,0,38,3,0,0,4,2,1,0.258064516,sa3008766,SS
2019,Cristian Gonzalez,Astros (R),17,43,140,160,32,24,5,3,0,23,17,15,0,37,3,2,0,2,8,1,0.228571428,sa3008771,SS
2019,Yohander Martinez,Astros (R),17,47,152,188,47,40,4,3,0,26,16,30,0,20,6,0,0,3,14,9,0.309210526,sa3008775,SS
2019,Isan Castillo,Nationals (R),17,33,119,145,26,21,3,2,0,21,9,21,0,43,4,1,0,2,8,3,0.218487394,sa3008779,SS
2019,Yoander Rivero,Nationals (R),17,37,138,160,38,31,4,2,1,19,16,19,0,19,0,3,0,1,5,3,0.275362318,sa3008782,SS
2019,Isaac De Leon,Marlins (R),17,46,171,205,42,31,10,0,1,27,13,28,1,27,5,0,1,5,2,1,0.245614035,sa3008784,SS
2019,Cristhian Rodriguez,Marlins (R),17,43,167,202,44,28,10,3,3,37,21,30,1,48,2,2,1,0,2,1,0.263473053,sa3008785,SS
2019,Dairon Cuevas,Diamondbacks (R),17,35,139,155,32,30,2,0,0,17,11,8,0,45,5,3,0,1,9,5,0.230215827,sa3008792,SS
2019,Edward Romero,Diamondbacks (R),17,42,144,161,26,22,4,0,0,20,9,9,0,27,5,2,1,4,6,3,0.180555555,sa3008796,SS
2019,Michael James,Rockies (R),17,40,154,182,40,22,11,2,5,31,28,19,0,43,5,4,0,1,11,4,0.259740259,sa3008798,SS
2019,Pedro Mota,Rockies (R),17,9,30,37,5,4,1,0,0,5,4,2,0,8,5,0,0,0,1,1,0.166666666,sa3008800,SS
2019,Pedro Mota,Rockies (R),17,37,128,161,34,19,11,2,2,22,18,23,0,29,5,2,3,1,10,3,0.265625,sa3008800,SS
2019,Alixandri Alvarez,Red Sox (R),17,33,117,143,25,22,2,1,0,22,20,19,0,23,3,4,0,0,6,2,0.213675213,sa3008802,SS
2019,Ilvin Fernandez,Reds (R),17,30,112,131,32,29,3,0,0,13,13,14,0,21,3,1,1,2,5,6,0.285714285,sa3008815,SS
2019,Francisco Floyd,Braves (R),17,45,175,196,37,31,4,2,0,23,12,19,1,55,0,0,2,0,11,5,0.211428571,sa3008821,SS
2019,Aiverson Rodriguez,Rockies (R),17,49,176,207,51,42,7,0,2,32,23,18,0,28,9,3,1,0,9,6,0.289772727,sa3008824,SS
2019,Yoan Bravo,Tigers (R),17,12,41,51,8,7,0,0,1,9,8,8,0,14,1,1,0,0,2,1,0.195121951,sa3008829,SS
2019,Yoan Bravo,Tigers (R),17,29,92,115,24,20,3,0,1,17,8,18,0,29,3,2,0,0,5,6,0.260869565,sa3008829,SS
2019,Wilmin Candelario,Royals (R),17,36,140,160,41,28,4,6,3,24,20,16,2,48,2,1,1,1,9,6,0.292857142,sa3008834,SS
2019,Ricardo Balogh,Astros (R),16,31,63,79,12,12,0,0,0,9,9,12,0,27,3,1,0,2,3,1,0.19047619,sa3008835,SS
2019,Brainer Bonaci,Red Sox (R),16,43,168,192,50,35,10,2,3,27,31,17,1,26,4,2,0,3,17,8,0.297619047,sa3008836,SS
2019,Alex De Jesus,Dodgers (R),17,13,54,63,16,10,5,0,1,8,9,8,0,14,0,1,0,0,0,0,0.296296296,sa3008842,SS
2019,Alexander Vargas,Yankees (R),17,23,86,98,19,12,4,2,1,13,7,9,0,14,3,0,0,4,6,0,0.220930232,sa3008851,SS
2019,Alexander Vargas,Yankees (R),17,8,38,44,11,4,5,2,0,6,2,4,0,6,1,1,0,1,2,3,0.289473684,sa3008851,SS
2019,Darimel Mora,Angels (R),16,39,156,173,34,30,4,0,0,25,11,16,0,27,1,0,0,2,8,7,0.217948717,sa3008861,SS
2019,Jorge Jimenez,Angels (R),17,31,115,137,35,30,4,1,0,19,19,18,0,20,0,2,2,1,8,4,0.304347826,sa3008863,SS
2019,Jorge Mesa,Twins (R),17,17,56,61,11,5,2,3,1,5,10,5,0,20,0,0,0,0,1,0,0.196428571,sa3008866,SS
